dataset,strain,group,culture_id,drug,IC50,MIC,biological_unit,unit_type,lineage_id,matching,included_in_comparison,analysis_source,Experiment,Day,Plate,Plate_ID,Well,Row,Column
fig2_paplpc,PA7,PA,7,Amikacin,51.05820419828167,189.53751634238293,PA7,culture,7,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,40|41,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA8,PA,8,Amikacin,41.94158605588169,232.6434241414412,PA8,culture,8,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,41,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA9,PA,9,Amikacin,26.32085132598235,78.87156489040086,PA9,culture,9,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,41|42,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA10,PA,10,Amikacin,27.436938867570547,147.70964271295367,PA10,culture,10,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,42,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC1,PC,1,Amikacin,2.7323929429653484,30.534660571266887,PC1,culture,1,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,42,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC2,PC,2,Amikacin,2.992201322299042,25.76784446056371,PC2,culture,2,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,43,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC3,PC,3,Amikacin,3.126327407968998,47.45759656069047,PC3,culture,3,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,43,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC4,PC,4,Amikacin,3.640022719300203,46.79452941812258,PC4,culture,4,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,43|44,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC5,PC,5,Amikacin,4.3059085413475,20.136472273137272,PC5,culture,5,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,44,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC6,PC,6,Amikacin,2.8549888500756953,18.475747449732566,PC6,culture,6,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,44|45,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC7,PC,7,Amikacin,2.608472597192894,30.282961132678594,PC7,culture,7,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,45,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC8,PC,8,Amikacin,2.343923298040108,14.717764612979801,PC8,culture,8,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,45,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC9,PC,9,Amikacin,4.210392041545271,50.469013627197135,PC9,culture,9,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,46,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC10,PC,10,Amikacin,5.097102660112946,35.369026920775994,PC10,culture,10,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,46,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL1,PL,1,Amikacin,2.2771916279156525,10.092173794926465,PL1,culture,1,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,46|47,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL2,PL,2,Amikacin,5.801776731063872,19.77662666052216,PL2,culture,2,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,47,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL3,PL,3,Amikacin,2.3089195341759243,18.95852064190424,PL3,culture,3,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,47|48,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL4,PL,4,Amikacin,3.251995655954399,28.401149196712165,PL4,culture,4,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,48,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL5,PL,5,Amikacin,2.3231349414532674,18.318917014092648,PL5,culture,5,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,48,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL6,PL,6,Amikacin,2.270049085626627,4.107280875149,PL6,culture,6,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,49,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL7,PL,7,Amikacin,4.758441719809861,73.9565535850617,PL7,culture,7,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,49,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL8,PL,8,Amikacin,2.0700224242491054,17.421044132749657,PL8,culture,8,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,49|50,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL9,PL,9,Amikacin,3.012459200174423,20.254625405415148,PL9,culture,9,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,50,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL10,PL,10,Amikacin,3.661077106077072,21.83284016720712,PL10,culture,10,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,50|51,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P1,P,1,Cefepime,0.038326503495386084,0.16894828525728908,P1,culture,1,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,67|128|130,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P2,P,2,Cefepime,0.03769818783462549,0.31442615598493306,P2,culture,2,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,67|128|130,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P3,P,3,Cefepime,0.02806047660761293,0.15922005026167838,P3,culture,3,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,67|68|129|130,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,7|1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P4,P,4,Cefepime,0.03381407040760437,0.3402523743994889,P4,culture,4,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,68|129|130,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,3|4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P5,P,5,Cefepime,0.04303544639928328,0.22556117264683728,P5,culture,5,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,68|69|131|133,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,6|7|1|2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P6,P,6,Cefepime,0.035611559644781514,0.09660866489543081,P6,culture,6,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1|2,,,69|131|133,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,2|3|4|5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P7,P,7,Cefepime,0.04003177222717989,0.06297940786573564,P7,culture,7,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,69,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P8,P,8,Cefepime,0.046615563090480185,0.22462497949520535,P8,culture,8,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,70,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P9,P,9,Cefepime,0.049389032340961606,0.13461773366213906,P9,culture,9,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,70,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,P10,P,10,Cefepime,0.034044348881338386,0.05586367778214366,P10,culture,10,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,70|71,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA1,PA,1,Cefepime,0.02731028021389431,0.05583602736435903,PA1,culture,1,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,71,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA2,PA,2,Cefepime,0.04032160211936248,0.1295436874423724,PA2,culture,2,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,71|72,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA3,PA,3,Cefepime,0.04353469356553015,0.11127862050843979,PA3,culture,3,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,72,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA4,PA,4,Cefepime,0.02119994567474019,0.0581638665428073,PA4,culture,4,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,72,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA5,PA,5,Cefepime,0.02445207028196175,0.05803561003480012,PA5,culture,5,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,73,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA6,PA,6,Cefepime,0.024174156644885293,0.046765895433903845,PA6,culture,6,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,73,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA7,PA,7,Cefepime,0.03021096027059328,0.07232444105469793,PA7,culture,7,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,73|74,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA8,PA,8,Cefepime,0.03418043827246335,0.06546100024628619,PA8,culture,8,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,74,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA9,PA,9,Cefepime,0.033971710253505344,0.10996142628153775,PA9,culture,9,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,74|75,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PA10,PA,10,Cefepime,0.02962058440112561,0.06336779691649314,PA10,culture,10,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,75,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC1,PC,1,Cefepime,0.07417280716005543,0.14203172643612602,PC1,culture,1,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,75,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC2,PC,2,Cefepime,0.07047600084750573,0.1217631218765366,PC2,culture,2,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,76,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC3,PC,3,Cefepime,0.04872712995993276,0.13924029008213587,PC3,culture,3,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,76,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC4,PC,4,Cefepime,0.07540441859751328,0.11478144651592262,PC4,culture,4,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,76|77,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC5,PC,5,Cefepime,0.031131711456459717,0.1077927745643726,PC5,culture,5,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,77,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC6,PC,6,Cefepime,0.06942133114071698,0.4873618980673283,PC6,culture,6,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,77|78,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC7,PC,7,Cefepime,0.031665185014288146,0.15224272571821526,PC7,culture,7,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,78,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC8,PC,8,Cefepime,0.12968426426949156,0.7624708937949576,PC8,culture,8,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,78,E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12,5|6|7,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC9,PC,9,Cefepime,0.04888583670095269,0.0943373999879399,PC9,culture,9,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,79,A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12,1|2|3,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PC10,PC,10,Cefepime,0.09053623696093299,0.6433005691934823,PC10,culture,10,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,79,D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12,4|5|6,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL1,PL,1,Cefepime,0.08635547041448322,0.4061740970830712,PL1,culture,1,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,79|80,G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12|B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12,7|1|2,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL2,PL,2,Cefepime,0.12223689313336417,0.5783248688496058,PL2,culture,2,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,80,C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12|E1|E2|E3|E4|E5|E6|E7|E8|E9|E10|E11|E12,3|4|5,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL3,PL,3,Cefepime,0.1254602900486695,1.2107969802273821,PL3,culture,3,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,80|81,F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|G1|G2|G3|G4|G5|G6|G7|G8|G9|G10|G11|G12|A1|A2|A3|A4|A5|A6|A7|A8|A9|A10|A11|A12,6|7|1,1|2|3|4|5|6|7|8|9|10|11|12
fig2_paplpc,PL4,PL,4,Cefepime,0.05922847635829483,0.8386347936733005,PL4,culture,4,confirmed 17 August 2026,True,cache/fig2_paplpc__df_analysis.pkl,1,,,81,B1|B2|B3|B4|B5|B6|B7|B8|B9|B10|B11|B12|C1|C2|C3|C4|C5|C6|C7|C8|C9|C10|C11|C12|D1|D2|D3|D4|D5|D6|D7|D8|D9|D10|D11|D12,2|3|4,1|2|3|4|5|6|7|8|9|10|11|12
