Panel,value,Antibiotic,Group1,Group2,geomean1,geomean2,ratio,lo,hi,p,n1,n2,test,q_bh,p_holm_figure,k_bh,pooled_sd_log10,df_pooled,sig_bh,sig_holm
Supplementary Figure 4b-d,IC50,Amikacin,ATEC,ATEC-C,8.320536868972816,6.381005254430059,0.7668982608832314,0.5019285863121593,1.171746257504356,0.19196860087017606,6,6,unpaired Welch,0.19196860087017606,0.31751865364566684,1.0,,,False,False
Supplementary Figure 4b-d,IC50,Cefepime,ATEC,ATEC-C,0.04361536331174151,0.03538395268889473,0.8112726801330843,0.5967619370790741,1.1028909865662353,0.15875932682283342,6,6,unpaired Welch,0.15875932682283342,0.31751865364566684,1.0,,,False,False
Supplementary Figure 4b-d,IC50,Levofloxacin,ATEC,ATEC-C,0.024982466697307484,0.02723057196820457,1.0899873218339715,0.9883844387901115,1.202034669033359,0.07591993362298537,6,6,unpaired Welch,0.07591993362298537,0.22775980086895609,1.0,,,False,False
Supplementary Figure 4b-d,MIC,Amikacin,ATEC,ATEC-C,59.96208362631648,36.90445450946187,0.615463177354715,0.40350233709383027,0.9387676051836017,0.028312536766349008,6,6,unpaired Welch,0.028312536766349008,0.08493761029904702,1.0,,,True,False
Supplementary Figure 4b-d,MIC,Cefepime,ATEC,ATEC-C,0.24565523477008128,0.24001161582017236,0.9770262622117903,0.5662724901597322,1.6857261011960465,0.924870192589095,6,6,unpaired Welch,0.924870192589095,1.0,1.0,,,False,False
Supplementary Figure 4b-d,MIC,Levofloxacin,ATEC,ATEC-C,0.08211063111676516,0.0884574793508053,1.077296303142703,0.8448792085121035,1.37364881638972,0.5061575066096387,6,6,unpaired Welch,0.5061575066096387,1.0,1.0,,,False,False
Supplementary Figure 5a / 6a,IC50,Amikacin,P,P-unt,3.4569659181567536,2.4562684236652848,0.7105272316294521,0.5249100473822064,0.961781831772433,0.03317190224895669,4,4,unpaired Welch,0.03317190224895669,0.03480569079309227,1.0,,,True,True
Supplementary Figure 5a / 6a,IC50,Cefepime,P,P-unt,0.0387308851493465,0.026208602553138886,0.6766848331009832,0.5212470585716187,0.8784747190779403,0.014681566876603566,4,4,unpaired Welch,0.014681566876603566,0.03480569079309227,1.0,,,True,True
Supplementary Figure 5a / 6a,IC50,Levofloxacin,P,P-unt,0.024698748496561035,0.030222781181963955,1.223656380248257,1.066870494403157,1.4034833138392548,0.011601896931030756,4,4,unpaired Welch,0.011601896931030756,0.03480569079309227,1.0,,,True,True
Supplementary Figure 5a / 6a,MIC,Amikacin,P,P-unt,56.65617731547618,21.662220850756086,0.3823452600787953,0.2393142878328764,0.610861554604759,0.0038597935140614946,4,4,unpaired Welch,0.0038597935140614946,0.011579380542184483,1.0,,,True,True
